trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
43,6350.jpg,negative,baseline,2.0,8.0,2.256444300000112,30,2
44,2800.jpg,negative,baseline,1.0,8.0,3.156131999999616,30,2
45,7003.jpg,neutral,baseline,4.0,8.0,4.699989599999753,30,2
46,3030.jpg,negative,baseline,1.0,9.0,2.8248419000001377,30,2
47,2340.jpg,positive,baseline,9.0,9.0,2.56107830000019,30,2
48,5510.jpg,neutral,baseline,4.0,3.0,2.141971399999875,30,2
49,7002.jpg,neutral,baseline,2.0,7.0,2.231897300000128,30,2
50,7000.jpg,neutral,baseline,4.0,4.0,4.238898099999915,30,2
51,7017.jpg,neutral,baseline,5.0,3.0,3.6791807999998127,30,2
52,7009.jpg,neutral,baseline,5.0,1.0,4.791008299999703,30,2
53,1460.jpg,positive,baseline,9.0,9.0,1.4462358000000677,30,2
54,2209.jpg,positive,baseline,7.0,8.0,3.157752099999925,30,2
55,5920.jpg,neutral,baseline,9.0,7.0,2.273702200000116,30,2
56,2150.jpg,positive,baseline,9.0,9.0,1.6791830000001937,30,2
57,2101.jpg,neutral,baseline,5.0,1.0,2.212550899999769,30,2
58,2530.jpg,positive,baseline,9.0,9.0,1.6101682000003166,30,2
59,7004.jpg,neutral,baseline,7.0,9.0,2.570574100000158,30,2
0,2095.jpg,negative,regulation,1.0,9.0,8.95035770000004,30,2
1,3225.jpg,negative,regulation,1.0,8.0,2.126296999999795,30,2
2,6350.jpg,negative,regulation,3.0,7.0,2.5190357999999833,30,2
3,3500.jpg,negative,regulation,3.0,7.0,5.090671999999813,30,2
4,3101.jpg,negative,regulation,3.0,9.0,2.3173611000001983,30,2
5,3103.jpg,negative,regulation,2.0,8.0,2.479899200000091,30,2
6,3195.jpg,negative,regulation,1.0,9.0,5.574667500000032,30,2
7,3530.jpg,negative,regulation,3.0,6.0,6.660041699999965,30,2
8,2703.jpg,negative,regulation,3.0,7.0,2.641601599999831,30,2
9,3230.jpg,negative,regulation,4.0,5.0,3.9859823000001597,30,2
10,6360.jpg,negative,regulation,4.0,6.0,1.755359799999951,30,2
11,6313.jpg,negative,regulation,4.0,6.0,2.3257117000002836,30,2
12,6212.jpg,negative,regulation,4.0,6.0,2.5182111000003715,30,2
13,2205.jpg,negative,regulation,4.0,6.0,1.7016561999998885,30,2
14,3350.jpg,negative,regulation,2.0,7.0,1.7182261999996626,30,2
15,2800.jpg,negative,regulation,1.0,9.0,2.919198999999935,30,2
16,3180.jpg,negative,regulation,2.0,7.0,3.1372709000002033,30,2
17,3301.jpg,negative,regulation,1.0,8.0,1.7447010999999293,30,2
18,3030.jpg,negative,regulation,1.0,8.0,2.3750176000003194,30,2
19,3005.1.jpg,negative,regulation,1.0,9.0,1.979238500000065,30,2
