trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
29,9322.jpg,negative,baseline,1.0,9.0,3.8558387000000494,120,1
30,8010.jpg,neutral,baseline,6.0,3.0,4.144413199999917,120,1
31,9220.jpg,negative,baseline,4.0,3.0,3.649714000000131,120,1
32,8420.jpg,positive,baseline,7.0,3.0,3.6385008999998263,120,1
33,6560.jpg,negative,baseline,1.0,7.0,4.610514700000067,120,1
34,9910.jpg,negative,baseline,1.0,8.0,3.674060900000086,120,1
35,5910.jpg,positive,baseline,9.0,8.0,2.8303768000000673,120,1
36,5700.jpg,positive,baseline,8.0,8.0,2.3416121000000203,120,1
37,7247.jpg,neutral,baseline,5.0,2.0,2.9585223999999926,120,1
38,9414.jpg,negative,baseline,1.0,6.0,5.950573399999939,120,1
39,5760.jpg,positive,baseline,8.0,8.0,3.9660923999999795,120,1
40,7950.jpg,neutral,baseline,5.0,1.0,2.6038206000000628,120,1
41,7640.jpg,neutral,baseline,4.0,7.0,3.4950932000001558,120,1
42,9140.jpg,negative,baseline,3.0,4.0,3.9192102000001796,120,1
43,5825.jpg,positive,baseline,8.0,8.0,3.3954303999998956,120,1
44,5600.jpg,positive,baseline,8.0,7.0,2.543154100000038,120,1
45,5831.jpg,positive,baseline,9.0,8.0,2.758785099999841,120,1
46,7020.jpg,neutral,baseline,8.0,7.0,4.466069900000093,120,1
47,7502.jpg,positive,baseline,8.0,8.0,2.8592988000000332,120,1
48,8370.jpg,positive,baseline,9.0,8.0,3.004339200000004,120,1
49,7050.jpg,neutral,baseline,4.0,2.0,3.01856429999998,120,1
50,9254.jpg,negative,baseline,1.0,8.0,3.627372400000013,120,1
51,7025.jpg,neutral,baseline,5.0,1.0,3.072608299999956,120,1
52,6563.jpg,negative,baseline,4.0,2.0,3.032735300000013,120,1
53,6520.jpg,negative,baseline,1.0,8.0,3.2651831000000584,120,1
54,7211.jpg,neutral,baseline,4.0,2.0,5.692482700000028,120,1
55,7175.jpg,neutral,baseline,5.0,1.0,4.089763599999969,120,1
56,9940.jpg,negative,baseline,4.0,3.0,3.45211160000008,120,1
57,9921.jpg,negative,baseline,1.0,7.0,3.9964923,120,1
58,5780.jpg,positive,baseline,8.0,5.0,5.860966899999994,120,1
59,2550.jpg,positive,baseline,7.0,2.0,5.500231499999927,120,1
0,9254.jpg,negative,regulation,3.0,5.0,6.781510700000126,120,1
1,9421.jpg,negative,regulation,2.0,6.0,4.998397699999941,120,1
2,9560.jpg,negative,regulation,2.0,7.0,7.501301099999864,120,1
3,6560.jpg,negative,regulation,4.0,6.0,2.9130694000000403,120,1
4,9571.jpg,negative,regulation,2.0,7.0,2.8971248000000287,120,1
5,9414.jpg,negative,regulation,3.0,5.0,3.146554900000183,120,1
6,6563.jpg,negative,regulation,3.0,6.0,2.3291684999999234,120,1
7,9413.jpg,negative,regulation,3.0,5.0,3.547064399999954,120,1
8,9940.jpg,negative,regulation,2.0,5.0,2.9954615999999987,120,1
9,9910.jpg,negative,regulation,4.0,4.0,2.913483099999894,120,1
10,9901.jpg,negative,regulation,4.0,4.0,2.4789968999998564,120,1
11,9921.jpg,negative,regulation,2.0,6.0,3.2131680000002234,120,1
12,9140.jpg,negative,regulation,3.0,5.0,2.9300873000001957,120,1
13,9322.jpg,negative,regulation,2.0,7.0,4.1953268999996,120,1
14,6540.jpg,negative,regulation,3.0,6.0,3.7629024999996545,120,1
15,9040.jpg,negative,regulation,2.0,7.0,2.644317400000091,120,1
16,6570.jpg,negative,regulation,4.0,4.0,3.413560399999824,120,1
17,9800.jpg,negative,regulation,3.0,5.0,3.5633935000000747,120,1
18,9220.jpg,negative,regulation,4.0,3.0,2.4455776999998307,120,1
19,6520.jpg,negative,regulation,3.0,4.0,2.329782499999965,120,1
