trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
43,6360.jpg,negative,baseline,4.0,6.0,3.0596631999997044,11,1
44,3230.jpg,negative,baseline,4.0,6.0,3.0576984999997876,11,1
45,2101.jpg,neutral,baseline,4.0,6.0,4.493802900000446,11,1
46,2095.jpg,negative,baseline,3.0,6.0,3.295865000000049,11,1
47,1610.jpg,positive,baseline,5.0,3.0,4.210494300000391,11,1
48,3350.jpg,negative,baseline,4.0,7.0,5.446288500000264,11,1
49,7004.jpg,neutral,baseline,5.0,2.0,3.4369348000000173,11,1
50,2393.jpg,neutral,baseline,5.0,3.0,3.994374500000049,11,1
51,1460.jpg,positive,baseline,6.0,5.0,6.251162599999589,11,1
52,2205.jpg,negative,baseline,4.0,6.0,3.584722900000088,11,1
53,2200.jpg,neutral,baseline,5.0,3.0,5.1972129000005225,11,1
54,2377.jpg,neutral,baseline,5.0,2.0,3.0566868000005343,11,1
55,3500.jpg,negative,baseline,4.0,7.0,3.1235759999999573,11,1
56,3195.jpg,negative,baseline,3.0,8.0,5.384258199999749,11,1
57,2540.jpg,positive,baseline,5.0,4.0,3.4707993000001807,11,1
58,2347.jpg,positive,baseline,6.0,5.0,6.7877840000001015,11,1
59,7009.jpg,neutral,baseline,5.0,2.0,7.927624300000389,11,1
0,3195.jpg,negative,regulation,3.0,7.0,8.819069500000296,11,1
1,3005.1.jpg,negative,regulation,3.0,7.0,4.629813499999727,11,1
2,3500.jpg,negative,regulation,4.0,6.0,3.4559251999999105,11,1
3,2800.jpg,negative,regulation,3.0,7.0,4.815912000000026,11,1
4,6212.jpg,negative,regulation,4.0,6.0,4.442521099999794,11,1
5,3301.jpg,negative,regulation,4.0,6.0,6.668936699999904,11,1
6,3230.jpg,negative,regulation,4.0,6.0,6.575034999999843,11,1
7,2703.jpg,negative,regulation,3.0,6.0,7.374473900000339,11,1
8,2095.jpg,negative,regulation,4.0,7.0,6.511589699999604,11,1
9,6360.jpg,negative,regulation,4.0,6.0,6.261853099999826,11,1
10,3530.jpg,negative,regulation,4.0,7.0,4.1762274000002435,11,1
11,3103.jpg,negative,regulation,3.0,7.0,5.741801699999996,11,1
12,3225.jpg,negative,regulation,3.0,8.0,4.376644699999815,11,1
13,2205.jpg,negative,regulation,4.0,6.0,3.898698200000581,11,1
14,3180.jpg,negative,regulation,3.0,8.0,4.39939350000077,11,1
15,6350.jpg,negative,regulation,4.0,6.0,5.751141300000199,11,1
16,3350.jpg,negative,regulation,4.0,6.0,5.363955400000123,11,1
17,3101.jpg,negative,regulation,4.0,7.0,5.351105900000221,11,1
18,6313.jpg,negative,regulation,3.0,6.0,3.8111393999997745,11,1
19,3030.jpg,negative,regulation,3.0,8.0,4.365124500000093,11,1
