trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
1,6212.jpg,negative,regulation,5.0,1.0,2.6042994999988878,2,1
2,3005.1.jpg,negative,regulation,2.0,7.0,3.3425795000002836,2,1
3,3180.jpg,negative,regulation,5.0,1.0,5.809176799997658,2,1
4,3301.jpg,negative,regulation,5.0,1.0,4.399985399999423,2,1
5,3195.jpg,negative,regulation,5.0,3.0,2.934861199999432,2,1
6,2205.jpg,negative,regulation,5.0,2.0,3.9573231999966083,2,1
7,3500.jpg,negative,regulation,5.0,1.0,7.42577049999818,2,1
8,6350.jpg,negative,regulation,5.0,1.0,2.4079855999989377,2,1
9,3530.jpg,negative,regulation,3.0,1.0,4.625964599999861,2,1
10,3030.jpg,negative,regulation,5.0,1.0,4.042625499998394,2,1
11,6313.jpg,negative,regulation,5.0,3.0,2.7934673999989172,2,1
12,2800.jpg,negative,regulation,5.0,1.0,8.260987800000294,2,1
13,3350.jpg,negative,regulation,3.0,1.0,3.966617699999915,2,1
14,2703.jpg,negative,regulation,3.0,1.0,2.6602669000021706,2,1
15,2095.jpg,negative,regulation,3.0,1.0,1.9920418000001519,2,1
16,3225.jpg,negative,regulation,5.0,1.0,3.528058100000635,2,1
17,6360.jpg,negative,regulation,7.0,3.0,2.5600699999995413,2,1
18,3103.jpg,negative,regulation,2.0,1.0,5.35779619999812,2,1
19,3101.jpg,negative,regulation,4.0,1.0,5.443279500002973,2,1
