trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
48,9910.jpg,negative,baseline,4.0,6.0,3.8971575000323355,111,2
49,6520.jpg,negative,baseline,3.0,8.0,2.8384694000706077,111,2
50,9140.jpg,negative,baseline,1.0,8.0,2.6101826999802142,111,2
51,9921.jpg,negative,baseline,2.0,8.0,5.10791359981522,111,2
52,6560.jpg,negative,baseline,3.0,7.0,3.7367825000546873,111,2
53,7211.jpg,neutral,baseline,8.0,3.0,4.490749199874699,111,2
54,7035.jpg,neutral,baseline,8.0,4.0,4.514232899993658,111,2
55,7502.jpg,positive,baseline,8.0,5.0,7.11459739995189,111,2
56,7050.jpg,neutral,baseline,4.0,6.0,5.331232199911028,111,2
57,6540.jpg,negative,baseline,4.0,7.0,7.660389800090343,111,2
58,2550.jpg,positive,baseline,4.0,7.0,3.2413678001612425,111,2
59,8420.jpg,positive,baseline,4.0,6.0,7.16835410008207,111,2
0,6563.jpg,negative,regulation,4.0,5.0,7.603516000090167,111,2
1,9140.jpg,negative,regulation,4.0,6.0,4.976804899983108,111,2
2,9560.jpg,negative,regulation,5.0,5.0,7.433547700056806,111,2
3,9800.jpg,negative,regulation,4.0,4.0,5.16392740001902,111,2
4,9040.jpg,negative,regulation,2.0,7.0,5.501372099854052,111,2
5,9901.jpg,negative,regulation,5.0,6.0,5.622439699945971,111,2
6,9254.jpg,negative,regulation,4.0,6.0,4.732603400014341,111,2
7,9940.jpg,negative,regulation,5.0,5.0,2.843636699952185,111,2
8,6540.jpg,negative,regulation,5.0,6.0,3.2879743000958115,111,2
9,6570.jpg,negative,regulation,4.0,4.0,3.059520299779251,111,2
10,9421.jpg,negative,regulation,4.0,4.0,4.835550900083035,111,2
11,6560.jpg,negative,regulation,5.0,6.0,4.683214699849486,111,2
12,9220.jpg,negative,regulation,6.0,3.0,5.147762899985537,111,2
13,9413.jpg,negative,regulation,5.0,6.0,4.130258099874482,111,2
14,9414.jpg,negative,regulation,3.0,6.0,4.747933800099418,111,2
15,9322.jpg,negative,regulation,2.0,5.0,3.7426070999354124,111,2
16,9910.jpg,negative,regulation,4.0,6.0,5.529490000102669,111,2
17,9571.jpg,negative,regulation,2.0,8.0,3.4577994998544455,111,2
18,6520.jpg,negative,regulation,4.0,6.0,5.435128700220957,111,2
19,9921.jpg,negative,regulation,4.0,7.0,4.058259400073439,111,2
