trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
54,3195.jpg,negative,baseline,3.0,7.0,5.302581199997803,18,2
55,2411.jpg,neutral,baseline,6.0,3.0,4.771056599998701,18,2
56,1440.jpg,positive,baseline,7.0,3.0,2.462925099996937,18,2
57,3225.jpg,negative,baseline,2.0,6.0,6.853854100001627,18,2
58,2800.jpg,negative,baseline,2.0,8.0,3.0226944999994885,18,2
59,2101.jpg,neutral,baseline,3.0,5.0,4.335962699999072,18,2
0,2800.jpg,negative,regulation,3.0,7.0,3.284912000002805,18,2
1,3180.jpg,negative,regulation,5.0,2.0,3.5923118999999133,18,2
2,3103.jpg,negative,regulation,4.0,3.0,3.354805999999371,18,2
3,2095.jpg,negative,regulation,4.0,3.0,2.933748999999807,18,2
4,3500.jpg,negative,regulation,6.0,3.0,3.3242102000003797,18,2
5,3350.jpg,negative,regulation,3.0,5.0,4.01668939999945,18,2
6,2205.jpg,negative,regulation,4.0,2.0,3.1546450999994704,18,2
7,6350.jpg,negative,regulation,4.0,3.0,3.513506800001778,18,2
8,3101.jpg,negative,regulation,4.0,3.0,3.6436839000016334,18,2
9,3195.jpg,negative,regulation,2.0,6.0,3.0174229000003834,18,2
10,3230.jpg,negative,regulation,3.0,4.0,7.184218799997325,18,2
11,2703.jpg,negative,regulation,3.0,4.0,2.239756800001487,18,2
12,3225.jpg,negative,regulation,5.0,3.0,4.723787800001446,18,2
13,6313.jpg,negative,regulation,4.0,3.0,3.712045299998863,18,2
14,3030.jpg,negative,regulation,3.0,3.0,3.259905200000503,18,2
15,3530.jpg,negative,regulation,3.0,3.0,1.919099599999754,18,2
16,6212.jpg,negative,regulation,4.0,2.0,3.350410800001555,18,2
17,3005.1.jpg,negative,regulation,3.0,5.0,3.339448700000503,18,2
18,3301.jpg,negative,regulation,4.0,3.0,5.015049599998747,18,2
19,6360.jpg,negative,regulation,5.0,2.0,3.9839169999977457,18,2
