trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
47,8420.jpg,positive,baseline,5.0,3.0,7.568147699999827,11,2
48,7025.jpg,neutral,baseline,5.0,2.0,1.939390800000183,11,2
49,7041.jpg,neutral,baseline,5.0,2.0,2.2208879999998317,11,2
50,6570.jpg,negative,baseline,5.0,4.0,4.84583930000008,11,2
51,9800.jpg,negative,baseline,5.0,3.0,3.7775340999996843,11,2
52,9210.jpg,neutral,baseline,5.0,3.0,3.843392599999788,11,2
53,8501.jpg,positive,baseline,5.0,5.0,4.884445900001083,11,2
54,9901.jpg,negative,baseline,5.0,5.0,8.316998799999055,11,2
55,7175.jpg,neutral,baseline,5.0,2.0,4.030419100001382,11,2
56,6520.jpg,negative,baseline,4.0,6.0,6.234505399999762,11,2
57,9560.jpg,negative,baseline,4.0,8.0,4.9875635000007605,11,2
58,8170.jpg,positive,baseline,5.0,3.0,4.092617500000415,11,2
59,8370.jpg,positive,baseline,6.0,6.0,4.09225570000126,11,2
0,9254.jpg,negative,regulation,4.0,6.0,5.520622800000638,11,2
1,9800.jpg,negative,regulation,5.0,2.0,8.605998999999429,11,2
2,6570.jpg,negative,regulation,5.0,3.0,3.510288399998899,11,2
3,9040.jpg,negative,regulation,4.0,7.0,3.8798593999999866,11,2
4,9140.jpg,negative,regulation,3.0,7.0,5.4822075000010955,11,2
5,9571.jpg,negative,regulation,3.0,7.0,4.9768839999997,11,2
6,9421.jpg,negative,regulation,3.0,6.0,7.244735700000092,11,2
7,6540.jpg,negative,regulation,5.0,6.0,6.203719099999944,11,2
8,9921.jpg,negative,regulation,5.0,7.0,7.248962399999073,11,2
9,9901.jpg,negative,regulation,5.0,5.0,2.5113500999996177,11,2
10,6563.jpg,negative,regulation,5.0,5.0,6.883550000000469,11,2
11,9560.jpg,negative,regulation,3.0,7.0,8.684401900000012,11,2
12,9220.jpg,negative,regulation,4.0,6.0,8.14955419999933,11,2
13,9910.jpg,negative,regulation,5.0,6.0,10.001089600000341,11,2
14,9414.jpg,negative,regulation,4.0,5.0,7.519633899999462,11,2
15,6560.jpg,negative,regulation,4.0,5.0,4.749490000000151,11,2
16,9413.jpg,negative,regulation,5.0,5.0,5.249281000000337,11,2
17,9940.jpg,negative,regulation,5.0,3.0,5.042611999999281,11,2
18,6520.jpg,negative,regulation,4.0,6.0,3.736118599999827,11,2
19,9322.jpg,negative,regulation,4.0,7.0,4.776440900001035,11,2
