trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
54,9421.jpg,negative,baseline,2.0,7.0,3.708847899999455,25,2
55,9140.jpg,negative,baseline,2.0,8.0,4.725164200001018,25,2
56,7502.jpg,positive,baseline,7.0,7.0,5.78074530000049,25,2
57,5760.jpg,positive,baseline,9.0,5.0,4.752478799999153,25,2
58,8370.jpg,positive,baseline,3.0,9.0,3.114319300000716,25,2
59,2550.jpg,positive,baseline,6.0,6.0,3.8370708000002196,25,2
0,6540.jpg,negative,regulation,1.0,9.0,3.4545964999997523,25,2
1,9414.jpg,negative,regulation,3.0,7.0,4.204425300000366,25,2
2,9140.jpg,negative,regulation,3.0,7.0,4.66312310000103,25,2
3,9560.jpg,negative,regulation,2.0,8.0,3.23779039999863,25,2
4,9901.jpg,negative,regulation,1.0,9.0,3.7148403999999573,25,2
5,6563.jpg,negative,regulation,3.0,8.0,2.818186099999366,25,2
6,9254.jpg,negative,regulation,1.0,9.0,3.4984226999986276,25,2
7,9800.jpg,negative,regulation,1.0,9.0,3.6383621000004496,25,2
8,9421.jpg,negative,regulation,2.0,8.0,2.842118299999129,25,2
9,9220.jpg,negative,regulation,1.0,8.0,3.3751807999997254,25,2
10,9322.jpg,negative,regulation,2.0,7.0,3.331135299999005,25,2
11,9040.jpg,negative,regulation,1.0,7.0,3.2819191999988107,25,2
12,9571.jpg,negative,regulation,2.0,7.0,2.8617860000013025,25,2
13,9921.jpg,negative,regulation,1.0,8.0,2.894338300000527,25,2
14,9910.jpg,negative,regulation,1.0,9.0,3.590614299999288,25,2
15,6560.jpg,negative,regulation,1.0,9.0,3.160628399999041,25,2
16,9413.jpg,negative,regulation,2.0,9.0,3.4203409000001557,25,2
17,6520.jpg,negative,regulation,1.0,9.0,3.9627804000010656,25,2
18,6570.jpg,negative,regulation,3.0,7.0,3.841239700001097,25,2
19,9940.jpg,negative,regulation,2.0,8.0,2.913517500001035,25,2
